OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schï¿½fer,BREED_REDUCED_Franzï¿½sische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schï¿½fer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz,Cluster_KMeans
88401,61-70,w,1.0988499052956164,1.1577834346013554,Tibet Terrier,,Spaniel,K,2004,schwarz/braun,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88401,61-70,w,1.0988499052956164,1.1577834346013554,Tibetan Spaniel,,,K,2009,schwarz/weiss,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88402,61-70,w,0.1777163177499716,0.1883524245339204,Polski Owczarek Nizinny,,,I,2004,schwarz/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88405,41-50,w,-0.1293282114319099,-0.0843000470475455,Malteser,,Bolonka Zwetna,K,2005,weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88406,31-40,w,0.4847608469318532,0.4610048961153865,Jack Russel Terrier,,,K,2005,tricolor,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88408,61-70,m,1.0988499052956164,1.036604558342926,Mischling klein,,,K,2004,schwarz/braun,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88415,51-60,w,-0.4363727406137915,-0.478131394887441,Nova Scotia Duck Tolling Retriever,,,I,2012,rot/weiss,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88420,71-80,w,-0.4363727406137915,-0.478131394887441,Mischling klein,,,K,2003,tricolor,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88421,51-60,m,0.7918053761137348,0.7336573676968525,Mischling klein,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88422,51-60,m,1.0988499052956164,1.1577834346013554,Border Collie,,Appenzeller,I,2004,schwarz/weiss,0.0849674291950683,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88426,51-60,m,-1.9715953865231997,-1.992867348117808,Belgischer Schï¿½fer,Mischling,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88437,61-70,m,0.4847608469318532,0.4610048961153865,Pekingese,,,K,2004,braun/schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
88438,31-40,w,-1.3575063281594362,-1.296088809631839,Chihuahua,,,K,2005,schwarz/weiss,0.0648072328601177,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88439,51-60,w,-0.1293282114319099,-0.1448894851767602,Terrier,Mischling,,Unknown,2004,hellbraun,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,3
88441,31-40,w,-1.664550857341318,-1.6899201574717344,Kleinspitz,,,K,2005,hellbraun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88444,51-60,w,-0.1293282114319099,-0.1145947661121529,Cairn Terrier,,,K,2005,brindle,0.0648072328601177,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88449,41-50,w,-1.664550857341318,-1.5990360002779125,Australian Silky Terrier,,,K,2005,blue/tan,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88455,41-50,w,-0.1293282114319099,-0.0843000470475455,Welsh Terrier,,,K,1999,schwarz/rot,0.1857684108698214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88462,31-40,w,-0.1293282114319099,-0.1145947661121529,Franzï¿½sische Bulldogge,,,K,2003,schwarz/weiss,0.105127625530019,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88471,61-70,w,0.7918053761137348,0.7336573676968525,Yorkshire Terrier,,,K,2004,braun/schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
88473,41-50,m,-1.664550857341318,-1.5990360002779125,Jack Russel Terrier,,,K,2004,weiss/schwarz/braun,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88475,51-60,w,1.0988499052956164,1.2789623108597843,Rehpinscher,Mischling,,K,2012,schwarz/braun/weiss,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88480,61-70,m,0.1777163177499716,0.1883524245339204,Dalmatiner,,,I,2005,schwarz/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88481,71-80,w,0.7918053761137348,0.7336573676968525,Jack Russel Terrier,,,K,2007,tricolor,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88481,71-80,w,0.7918053761137348,0.7336573676968525,Jack Russel Terrier,,,K,2005,weiss/schwarz/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88483,41-50,m,-0.1293282114319099,-0.0843000470475455,Bergamasker,Mischling,,I,2002,schwarz,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88484,61-70,w,-1.664550857341318,-1.6293307193425195,Mischling klein,,,K,2005,beige,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88485,41-50,w,-1.3575063281594362,-1.3263835286964465,Sheltie,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88490,41-50,w,1.405894434477498,1.3395517489889992,Englische Bulldogge,,,I,2005,weiss/beige,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88493,41-50,m,0.7918053761137348,0.7336573676968525,Pinscher,,,K,2001,schwarz/braun,0.1454480181999202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
88494,61-70,w,1.405894434477498,1.400141187118214,Coton de Tulear,,,K,2005,weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88496,41-50,m,0.1777163177499716,0.1277629864047057,Continental Bulldog,,,I,2005,weiss/schwarz/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88500,61-70,m,1.405894434477498,1.400141187118214,Labrador Retriever,,,I,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88505,31-40,m,0.7918053761137348,0.7336573676968525,Labrador Retriever,,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88508,51-60,w,0.7918053761137348,0.7639520867614599,Lagotto Romagnolo,,,I,2005,weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88510,41-50,w,0.7918053761137348,0.7336573676968525,Labrador Retriever,,,I,2006,schwarz,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88512,41-50,w,1.405894434477498,1.3698464680536069,Pointer,Mischling,,I,2003,schwarz/weiss,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88516,61-70,w,1.405894434477498,1.400141187118214,Tibet Terrier,,Spaniel,K,2004,braun/schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88520,51-60,w,-0.4363727406137915,-0.478131394887441,Tibet Terrier,,,K,2005,schwarz/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88521,71-80,w,1.0988499052956164,1.1577834346013554,Border Terrier,,,K,2005,rot/schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88526,21-30,w,-1.0504617989775549,-0.9931416189857656,Yorkshire Terrier,,,K,2014,schwarz/braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
88528,41-50,w,1.405894434477498,1.3395517489889992,Volpino,,,K,2004,beige/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88531,41-50,w,-1.664550857341318,-1.5990360002779125,Mischling klein,,,K,2005,grau/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88535,41-50,m,0.4847608469318532,0.4610048961153865,Labrador Retriever,,,I,2003,beige,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88542,61-70,m,-0.1293282114319099,-0.1145947661121529,Border Collie,,,I,2005,schwarz/weiss,0.0648072328601177,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88543,41-50,w,0.7918053761137348,0.7336573676968525,Altdeutscher Hï¿½tehund,,,I,2005,schwarz/grau,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88546,51-60,w,-0.1293282114319099,-0.1448894851767602,Parson Russell Terrier,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88547,41-50,m,-1.3575063281594362,-1.296088809631839,Rhodesian Ridgeback,,,I,2005,rotbraun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88559,61-70,w,0.1777163177499716,0.1580577054693131,Zwergpudel,,,K,2013,braun,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
88559,61-70,w,0.1777163177499716,0.1580577054693131,Zwergpudel,,,K,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,2
88564,41-50,m,-1.3575063281594362,-1.296088809631839,Labrador Retriever,,,I,2005,blondfarben,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88565,31-40,w,0.4847608469318532,0.4610048961153865,Chihuahua,,,K,2011,beige,-0.0561539451495859,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88565,31-40,w,0.4847608469318532,0.4610048961153865,Chihuahua,,,K,2013,braun/weiss,-0.0964743378194871,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88567,61-70,w,-0.4363727406137915,-0.4175419567582263,Golden Retriever,Mischling,,I,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88571,51-60,w,-1.3575063281594362,-1.3263835286964465,Collie,,,I,2005,blue/merle,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88572,71-80,w,-1.0504617989775549,-0.9931416189857656,Yorkshire Terrier,,,K,1995,blue/tan,0.2664091962096239,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,3
88575,51-60,w,1.405894434477498,1.3698464680536069,Labrador Retriever,,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88579,61-70,w,-1.664550857341318,-1.6899201574717344,Malteser,,,K,2004,weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88580,51-60,w,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2004,beige,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88582,61-70,w,0.4847608469318532,0.4610048961153865,Pekingese,,,K,2004,beige,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2
88582,61-70,w,0.4847608469318532,0.4610048961153865,Havaneser,Mischling,,K,2013,schwarz/weiss,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88585,41-50,w,1.0988499052956164,1.036604558342926,Pinscher,,,K,2014,schwarz/braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
88585,41-50,w,1.0988499052956164,1.036604558342926,Jack Russel Terrier,,,K,2004,tricolor,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88590,21-30,w,1.405894434477498,1.3698464680536069,Chow Chow,,,I,2004,beige,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88594,71-80,m,-1.664550857341318,-1.6899201574717344,Labrador Retriever,,,I,2010,blondfarben,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88595,21-30,w,1.405894434477498,1.3395517489889992,Papillon,Mischling,,K,2005,rot/schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88601,61-70,m,-0.4363727406137915,-0.478131394887441,Labrador Retriever,,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88605,61-70,w,1.0988499052956164,1.2789623108597843,Jagdhund,,Terrier,I,2005,beige/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88609,51-60,w,-1.9715953865231997,-1.9322779099885927,Shiba Inu,,,K,2005,rot/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88614,51-60,w,-0.1293282114319099,-0.1448894851767602,Flat Coated Retriever,,,I,2013,schwarz,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88614,51-60,w,-0.1293282114319099,-0.1448894851767602,Flat Coated Retriever,,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88616,31-40,m,-1.3575063281594362,-1.3263835286964465,Tibet Terrier,,,K,2005,schwarz/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88617,31-40,w,1.405894434477498,1.3395517489889992,Spitz,,,K,2012,schwarz,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88618,51-60,m,-0.1293282114319099,-0.1751842042413676,Foxterrier,,,K,2005,weiss/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88621,31-40,m,-1.3575063281594362,-1.296088809631839,American Staffordshire Terrier,,,II,2002,weiss/braun,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88625,51-60,w,-1.664550857341318,-1.6899201574717344,Lhasa Apso,,,K,2005,zobel,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88626,51-60,w,1.0988499052956164,1.1577834346013554,Labrador Retriever,,,I,2005,gelb,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88627,51-60,m,-1.664550857341318,-1.6899201574717344,Labrador Retriever,,Schï¿½fer,I,2005,hellbraun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88628,61-70,w,-1.664550857341318,-1.6293307193425195,English Cocker Spaniel,,,K,2005,tricolor,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88630,61-70,w,-1.664550857341318,-1.6293307193425195,Golden Retriever,Mischling,,I,2004,braun,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88632,71-80,w,0.1777163177499716,0.1580577054693131,Tibet Terrier,,,K,2005,zobel/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88634,41-50,w,-1.0504617989775549,-1.0840257761795875,Jack Russel Terrier,,,K,2005,tricolor,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88636,51-60,m,0.4847608469318532,0.4610048961153865,Franzï¿½sische Bulldogge,,,K,2010,beige/schwarz,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88642,81-90,m,0.7918053761137348,0.7639520867614599,Chow Chow,Mischling,,I,2005,rotbraun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88647,41-50,w,1.0988499052956164,1.2789623108597843,Volpino,,,K,2004,weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88648,71-80,m,-0.1293282114319099,-0.1751842042413676,Mischling klein,,,K,2004,weiss/grau,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88650,51-60,w,1.0988499052956164,1.1577834346013554,Lhasa Apso,,,K,2012,schwarz/braun/weiss,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88650,51-60,w,1.0988499052956164,1.1577834346013554,Lhasa Apso,,,K,2011,beige,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88652,71-80,m,1.405894434477498,1.3395517489889992,Jack Russel Terrier,,,K,2005,schwarz/weiss/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88653,71-80,m,1.405894434477498,1.3395517489889992,King Charles Spaniel,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88654,51-60,w,-0.4363727406137915,-0.478131394887441,Basset Griffon vendï¿½en,,,I,2005,weiss/braun/schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88656,31-40,w,0.7918053761137348,0.7336573676968525,Berger blanc Suisse,,,I,2014,weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88657,61-70,w,-1.3575063281594362,-1.3263835286964465,Cairn Terrier,,,K,2005,rot,0.0648072328601177,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88660,61-70,w,0.4847608469318532,0.4610048961153865,Yorkshire Terrier,,,K,2002,grau/braun,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,2
88661,31-40,m,-0.7434172697956731,-0.7810785855335144,Dogo Argentino,,,I,2010,weiss/schwarz,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88663,61-70,w,1.0988499052956164,1.2789623108597843,Golden Retriever,,,I,2005,beige,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88664,41-50,m,0.1777163177499716,0.1883524245339204,Jack Russel Terrier,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88665,21-30,w,-0.4363727406137915,-0.4175419567582263,Podenco Ibicenco,,,I,2005,rot/weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88667,61-70,w,0.1777163177499716,0.1883524245339204,Labrador Retriever,Mischling,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88670,51-60,w,-1.0504617989775549,-0.9931416189857656,Havaneser,,,K,2012,tricolor,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88671,71-80,m,-1.9715953865231997,-1.992867348117808,Mischling klein,,,K,2014,schwarz/weiss,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88672,51-60,m,-1.0504617989775549,-1.0537310571149805,Jagdhund,Mischling,,I,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88676,51-60,w,-1.9715953865231997,-1.9625726290532004,Belgischer Schï¿½fer,,,I,2010,silber,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,3
88677,61-70,w,1.0988499052956164,1.2789623108597843,Franzï¿½sische Bulldogge,,,K,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2
88678,51-60,w,0.7918053761137348,0.7336573676968525,Papillon,,,K,2013,tricolor,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88678,51-60,w,0.7918053761137348,0.7336573676968525,Papillon,,,K,2013,tricolor,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2
88681,51-60,w,-0.7434172697956731,-0.7810785855335144,Mischling klein,,,K,2011,braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88684,61-70,m,-1.664550857341318,-1.5990360002779125,Appenzeller,Mischling,,I,2004,schwarz/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3
88686,41-50,m,1.405894434477498,1.3395517489889992,Pinscher,Mischling,,K,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2
