OWNER_ID,AGE,GENDER,CITY_ID,CITY_DISTRICT,BREED1,BREED1_MIX,BREED2,RACE_TYPE,DOGS_YEAR_OF_BIRTH,DOGS_COLOR,AGE_YEARS,BREED_REDUCED_Beagle,BREED_REDUCED_Berner Sennenhund,BREED_REDUCED_Bolonka Zwetna,BREED_REDUCED_Border Collie,BREED_REDUCED_Cairn Terrier,BREED_REDUCED_Chihuahua,BREED_REDUCED_Cocker Spaniel,BREED_REDUCED_Dachshund,BREED_REDUCED_Dackel,BREED_REDUCED_Deutscher Schï¿½fer,BREED_REDUCED_Franzï¿½sische Bulldogge,BREED_REDUCED_Golden Retriever,BREED_REDUCED_Jack Russel Terrier,BREED_REDUCED_Labrador Retriever,BREED_REDUCED_Malteser,BREED_REDUCED_Mischling gross,BREED_REDUCED_Mischling klein,BREED_REDUCED_Mops,BREED_REDUCED_Other,BREED_REDUCED_Pekingese,BREED_REDUCED_Pinscher,BREED_REDUCED_Pudel,BREED_REDUCED_Schï¿½fer,BREED_REDUCED_Shih Tzu,BREED_REDUCED_Terrier,BREED_REDUCED_West Highland White Terrier,BREED_REDUCED_Yorkshire Terrier,BREED_REDUCED_Zwergpinscher,BREED_REDUCED_Zwergpudel,BREED_REDUCED_Zwergspitz,Cluster_GMM,Cluster_Hier
84460,51-60,m,1.0988499052956164,1.2789623108597843,Deutscher Schï¿½fer,Mischling,,I,2007,schwarz/braun,0.0244868401902165,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84461,41-50,w,-0.4363727406137915,-0.478131394887441,Mischling klein,,,K,2000,schwarz/weiss,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84468,51-60,w,-0.1293282114319099,-0.1751842042413676,Mops,,,K,2013,beige,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84468,51-60,w,-0.1293282114319099,-0.1751842042413676,Mops,,,K,2013,beige,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84481,81-90,m,0.1777163177499716,0.1580577054693131,Chihuahua,Mischling,,K,2009,beige/weiss,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84484,61-70,m,-0.1293282114319099,-0.0843000470475455,Mischling klein,,,K,2007,rehbraun,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84487,61-70,w,1.0988499052956164,1.2789623108597843,Belgischer Schï¿½fer,,Tervueren,I,2009,schwarz/braun,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84490,51-60,w,-0.1293282114319099,-0.1448894851767602,Labrador Retriever,,Appenzeller,I,2006,schwarz/braun,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84490,51-60,w,-0.1293282114319099,-0.1448894851767602,Appenzeller Sennenhund,Mischling,,I,2011,schwarz/braun,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84491,61-70,w,-0.4363727406137915,-0.478131394887441,Yorkshire Terrier,Mischling,,K,2010,beige,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
84494,61-70,w,0.7918053761137348,0.7639520867614599,Dachshund,,,K,1997,schwarz/rot,0.2260888035397227,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84512,51-60,w,-0.1293282114319099,-0.1751842042413676,Afghanischer Windhund,,,I,2009,silber,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84517,71-80,w,-0.1293282114319099,-0.1751842042413676,Deerhound,,,I,2006,grau,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84527,61-70,w,-0.1293282114319099,-0.1448894851767602,Jack Russel Terrier,,,K,2011,tricolor,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84531,51-60,w,-0.1293282114319099,-0.1751842042413676,Chihuahua,,,K,2009,golden,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84540,81-90,w,-0.4363727406137915,-0.4175419567582263,Papillon,,,K,2001,weiss/braun,0.1454480181999202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84542,91-100,w,-0.1293282114319099,-0.1751842042413676,Mischling klein,,,K,1999,schwarz,0.1857684108698214,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84542,91-100,w,-0.1293282114319099,-0.1751842042413676,Berner Sennenhund,,,I,1998,tricolor,0.205928607204772,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84545,71-80,w,0.4847608469318532,0.4610048961153865,Pekingese,,,K,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
84549,61-70,m,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2004,tricolor,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84555,51-60,m,-0.4363727406137915,-0.478131394887441,Collie,,Appenzeller,I,2002,braun/weiss/schwarz,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84562,61-70,w,-0.1293282114319099,-0.1751842042413676,Appenzeller,,Sennenhund,I,2002,schwarz/weiss/braun,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,1
84563,51-60,w,-1.664550857341318,-1.5990360002779125,Berner Sennenhund,,,I,2007,schwarz/braun/weiss,0.0244868401902165,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84564,81-90,m,-0.1293282114319099,-0.1751842042413676,Mischling klein,,,K,2003,braun,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84567,91-100,w,-0.4363727406137915,-0.478131394887441,Yorkshire Terrier,,,K,2000,hellbraun,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
84574,71-80,w,-0.1293282114319099,-0.1751842042413676,Toy Pudel,,,K,2006,apricot,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84576,51-60,w,1.0988499052956164,1.036604558342926,Mischling klein,,,K,2008,schwarz,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84576,51-60,w,1.0988499052956164,1.036604558342926,Deutscher Boxer,,,I,2006,dunkel gestromt,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84577,41-50,w,-0.1293282114319099,-0.1751842042413676,Bergamasker,,,I,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84585,91-100,m,-0.4363727406137915,-0.478131394887441,Pudel,,,Unknown,2000,schwarz,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
84602,71-80,w,-0.4363727406137915,-0.4175419567582263,Dachsbracke,Mischling,,K,2004,braun,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84603,61-70,w,1.0988499052956164,1.1577834346013554,Scottish Terrier,,,K,2003,schwarz,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84607,31-40,w,-1.664550857341318,-1.6899201574717344,Lagotto Romagnolo,,,I,2005,weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84610,51-60,w,-0.1293282114319099,-0.0843000470475455,Mischling klein,,,K,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84638,51-60,m,-0.1293282114319099,-0.1751842042413676,Foxterrier,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84641,71-80,w,-0.4363727406137915,-0.4175419567582263,Labrador Retriever,,,I,2011,beige,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84643,61-70,m,-0.1293282114319099,-0.1751842042413676,Cocker Spaniel,,,K,2012,tricolor,-0.0763141414845365,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84646,71-80,w,0.7918053761137348,0.7336573676968525,Pudel,Mischling,,Unknown,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
84665,71-80,w,1.0988499052956164,1.1577834346013554,Chihuahua,,,K,2008,schwarz/weiss,0.0043266438552659,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84672,41-50,w,-0.7434172697956731,-0.7810785855335144,Pekingese,,,K,2000,beige/weiss,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
84677,51-60,w,1.405894434477498,1.400141187118214,Dachsbracke,,Bergamasker,I,2013,schwarz/braun,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84694,51-60,w,1.405894434477498,1.400141187118214,Toypudel,,,K,2005,schwarz,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84696,61-70,w,-0.1293282114319099,-0.1751842042413676,Labrador Retriever,,,I,2009,braun,-0.0158335524796847,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84701,51-60,w,0.4847608469318532,0.4610048961153865,Mops,,,K,2010,beige,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84707,51-60,m,0.4847608469318532,0.4610048961153865,Deutscher Schï¿½fer,,,I,2011,grau,-0.0561539451495859,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84712,51-60,w,0.7918053761137348,0.7336573676968525,Labrador Retriever,,Pyrenï¿½en,I,2012,schwarz/braun,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84712,51-60,w,0.7918053761137348,0.7336573676968525,Welsh Corgi Pembroke,,,K,2004,rot/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84714,51-60,w,0.4847608469318532,0.4307101770507791,Labrador Retriever,,,I,2014,braun,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84717,71-80,w,0.7918053761137348,0.7639520867614599,Labrador Retriever,,,I,2001,schwarz,0.1454480181999202,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84732,61-70,m,0.7918053761137348,0.7336573676968525,Kooiker,,,K,2005,weiss/braun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84744,71-80,w,-1.664550857341318,-1.6899201574717344,American Cocker Spaniel,,,K,2007,tricolor,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84767,81-90,w,0.7918053761137348,0.7336573676968525,Mischling klein,,,K,2012,grau,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84782,41-50,w,0.7918053761137348,0.7336573676968525,Mischling klein,,,K,2004,braun/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84782,41-50,w,0.7918053761137348,0.7336573676968525,Galgo Espaï¿½ol,,,I,2004,schwarz/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84802,51-60,w,0.4847608469318532,0.4610048961153865,Chihuahua,,,K,2014,tricolor,-0.1166345341544378,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84802,51-60,w,0.4847608469318532,0.4610048961153865,Chihuahua,,,K,2001,beige,0.1454480181999202,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84804,51-60,w,0.4847608469318532,0.4610048961153865,Jack Russel Terrier,,,K,2004,tricolor,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84804,51-60,w,0.4847608469318532,0.4610048961153865,Pudel,,,Unknown,2011,schwarz/weiss,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
84805,51-60,w,1.0988499052956164,1.2789623108597843,Bolonka Zwetna,,,K,2014,schwarz/weiss,-0.1166345341544378,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84811,61-70,m,-1.664550857341318,-1.6899201574717344,Schï¿½fer,Mischling,,I,2002,schwarz/braun,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,0
84811,61-70,m,-1.664550857341318,-1.6899201574717344,Havaneser,Mischling,,K,2006,schwarz,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84815,61-70,w,-1.664550857341318,-1.5990360002779125,Tibet Terrier,,,K,2013,schwarz/weiss,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84820,41-50,m,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2001,schwarz,0.1454480181999202,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84821,61-70,w,-1.9715953865231997,-1.9322779099885927,Yorkshire Terrier,Mischling,,K,2000,schwarz/braun/weiss,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
84826,31-40,w,-0.1293282114319099,-0.1751842042413676,Cavalier King Charles Spaniel,,,K,2012,ruby,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84829,51-60,w,-1.3575063281594362,-1.3869729668256612,Labrador Retriever,,,I,2012,schwarz,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84831,61-70,w,0.1777163177499716,0.1580577054693131,Chihuahua,,,K,2009,black/tan,-0.0158335524796847,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84834,81-90,w,1.0988499052956164,1.036604558342926,Border Collie,Mischling,,I,2001,schwarz/weiss,0.1454480181999202,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84836,41-50,m,0.7918053761137348,0.7639520867614599,Mischling klein,,,K,2002,schwarz/weiss,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84842,61-70,w,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2007,braun,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84854,51-60,w,0.7918053761137348,0.7336573676968525,Labrador Retriever,Mischling,,I,2006,schwarz/weiss,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84866,61-70,w,0.7918053761137348,0.7336573676968525,Berner Sennenhund,,,I,2008,tricolor,0.0043266438552659,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84868,61-70,m,-1.9715953865231997,-1.901983190923986,Bobtail,,,I,2004,blau/grau/weiss,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84870,51-60,w,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2010,tricolor,-0.0359937488146353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84870,51-60,w,0.4847608469318532,0.4610048961153865,Labrador Retriever,Mischling,,I,1997,schwarz/braun,0.2260888035397227,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3
84872,81-90,w,1.0988499052956164,1.1577834346013554,Bolonka Zwetna,,Havaneser,K,2008,schwarz/braun,0.0043266438552659,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84874,61-70,m,0.4847608469318532,0.4610048961153865,Mischling klein,,,K,2000,schwarz,0.1656082145348708,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2,2
84878,61-70,w,0.7918053761137348,0.7336573676968525,Dachshund,,,K,2006,saufarben,0.0446470365251671,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84882,81-90,w,0.7918053761137348,0.7639520867614599,Border Collie,Mischling,,I,2002,schwarz/weiss,0.1252878218649696,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84883,71-80,w,0.7918053761137348,0.7336573676968525,Zwergpudel,,,K,2006,apricot,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0
84886,71-80,w,0.7918053761137348,0.7336573676968525,Rauhaar Dackel,,,K,2012,saufarben,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84890,61-70,w,1.0988499052956164,1.2789623108597843,Dackel,,Spaniel,K,2009,rot/braun,-0.0158335524796847,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84894,51-60,m,0.7918053761137348,0.7336573676968525,Berner Sennenhund,,,I,2013,tricolor,-0.0964743378194871,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84906,61-70,w,0.7918053761137348,0.7336573676968525,Collie,,,I,2005,gold/sable,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84906,61-70,w,0.7918053761137348,0.7336573676968525,Dachshund,,,K,2009,rot,-0.0158335524796847,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0
84913,61-70,w,-1.664550857341318,-1.6899201574717344,Pudel,,,Unknown,2005,weiss,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
84915,61-70,w,-1.664550857341318,-1.5990360002779125,Golden Retriever,,Labrador Retriever,I,2011,blondfarben,-0.0561539451495859,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84917,51-60,w,-1.664550857341318,-1.6899201574717344,Airedale Terrier,,,I,2012,black/tan,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84918,81-90,w,0.4847608469318532,0.4307101770507791,Jack Russel Terrier,,,K,1999,tricolor,0.1857684108698214,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84925,51-60,w,0.4847608469318532,0.4610048961153865,Chihuahua,,,K,2005,tricolor,0.0648072328601177,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84931,41-50,w,-1.3575063281594362,-1.3263835286964465,Pekingese,Mischling,,K,2007,braun,0.0244868401902165,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,0
84941,81-90,w,0.7918053761137348,0.7336573676968525,Breton,Mischling,,I,2006,weiss,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84946,51-60,m,0.7918053761137348,0.7336573676968525,Irish Setter,,,I,2014,mahagoni,-0.1166345341544378,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84958,41-50,w,-1.3575063281594362,-1.3263835286964465,Hovawart,,,I,2013,schwarz Marken,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84959,71-80,w,-1.3575063281594362,-1.3263835286964465,Schï¿½fer,Mischling,,I,2006,schwarz/braun,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2,0
84961,61-70,w,-1.664550857341318,-1.6899201574717344,Pudel,,,Unknown,2004,schwarz,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
84966,61-70,w,0.7918053761137348,0.7336573676968525,Mischling gross,,,I,2012,black/tan,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84972,81-90,w,0.7918053761137348,0.7336573676968525,Malteser,,,K,2002,weiss,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
84974,31-40,w,0.4847608469318532,0.4307101770507791,Miniature Bull Terrier,,,K,2013,gestromt,-0.0964743378194871,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84987,71-80,m,0.7918053761137348,0.7336573676968525,Irish Setter,,,I,2012,mahagoni,-0.0763141414845365,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
84996,61-70,m,-1.664550857341318,-1.6293307193425195,Boxer,,,I,2005,goldbraun,0.0648072328601177,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85000,71-80,w,-0.4363727406137915,-0.478131394887441,Yorkshire Terrier,,,K,2004,steelblue,0.0849674291950683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0
85002,51-60,w,-1.3575063281594362,-1.3263835286964465,Bergamasker,Mischling,,I,2002,grau/schwarz,0.1252878218649696,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85003,61-70,w,0.7918053761137348,0.7336573676968525,Beagle,,,K,2013,tricolor,-0.0964743378194871,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85004,61-70,w,-1.664550857341318,-1.6899201574717344,Terrier,Mischling,,Unknown,2006,schwarz/braun,0.0446470365251671,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0
85009,61-70,w,-1.664550857341318,-1.6899201574717344,Bergamasker,,,I,2003,grau,0.105127625530019,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
85010,41-50,w,0.7918053761137348,0.7336573676968525,Chihuahua,,,K,2012,wildfarbig,-0.0763141414845365,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,0
85016,61-70,m,0.7918053761137348,0.7336573676968525,Flat Coated Retriever,,,I,2008,schwarz,0.0043266438552659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2,1
